0.00, -26.20,
0.10, -23.70,
0.10, -18.60,
0.00, -25.00,
0.10, -19.10,
0.00, -20.00,
0.00, -22.40,
0.10, -23.10,
0.20, -21.20,
0.20, -21.00,
0.00, -21.00,
0.10, -21.30,
0.20, -21.60,
0.30, -20.70,
0.10, -29.00,
0.10, -25.10,
0.00, -22.00,
0.00, -20.00,
0.10, -23.50,
0.00, -21.30,
0.10, -18.50,
0.20, -20.10,
0.00, -25.10,
0.10, -22.40,
0.20, -16.70,
0.00, -20.00,
0.00, -21.70,
0.00, -20.80,
0.10, -18.40,
0.00, -21.10,
0.10, -24.30,
0.10, -24.70,
0.00, -29.90,
0.20, -23.50,
0.00, -24.20,
0.00, -20.00,
0.00, -21.10,
0.20, -17.60,
0.10, -21.80,
0.10, -27.60,
0.00, -29.00,
0.00, -22.40,
0.00, -21.10,
0.10, -19.90,
0.00, -25.60,
0.00, -20.00,
0.00, -22.40,
0.10, -21.40,
0.00, -25.60,
0.00, -26.30,
0.00, -22.70,
0.00, -20.00,
0.00, -26.30,
0.00, -27.70,
0.00, -25.50,
0.10, -21.90,
0.10, -23.60,
0.00, -27.80,
0.10, -22.40,
0.10, -22.00,
0.00, -25.10,
0.00, -23.70,
0.20, -18.40,
0.00, -24.90,
0.00, -24.20,
0.30, -19.80,
0.10, -29.20,
0.10, -29.70,
0.20, -27.50,
0.10, -27.80,
0.00, -21.20,
0.20, -20.30,
0.30, -23.70,
0.40, -20.30,
0.50, -17.90,
0.10, -19.80,
0.00, -25.80,
0.00, -23.80,
0.10, -21.00,
0.10, -19.90,
0.20, -18.50,
0.30, -18.80,
0.10, -21.10,
0.10, -20.20,
0.30, -21.60,
0.20, -25.00,
0.10, -25.50,
0.00, -25.60,
0.10, -23.10,
0.30, -17.60,
0.10, -23.10,
0.40, -17.80,
0.00, -31.10,
0.10, -23.50,
0.20, -18.80,
0.00, -23.90,
0.20, -20.40,
0.40, -16.10,
0.20, -25.00,
0.30, -17.70,
0.40, -15.80,
0.10, -20.40,
0.50, -17.70,
0.60, -12.40,
0.40, -20.50,
0.50, -14.60,
0.40, -16.90,
0.80, -9.70,
0.10, -22.40,
0.80, -11.80,
0.60, -18.00,
0.10, -18.80,
0.50, -13.80,
0.60, -14.30,
0.40, -17.30,
0.40, -17.70,
0.80, -8.20,
0.80, -10.50,
0.90, -7.50,
1.00, -5.80,
1.00, -7.10,
1.00, -5.80,
0.90, -6.80,
0.40, -13.40,
0.70, -8.80,
0.90, -7.20,
0.30, -16.60,
0.80, -9.50,
1.00, -6.00,
1.00, -4.40,
0.80, -8.70,
1.00, -5.80,
0.20, -17.30,
0.80, -8.00,
0.90, -6.50,
1.00, -6.80,
0.90, -6.70,
0.30, -22.20,
1.00, -5.90,
1.00, -5.00,
1.00, -5.50,
1.00, -5.10,
0.80, -11.50,
0.00, -20.00,
0.90, -7.70,
1.00, -5.30,
1.00, -5.30,
1.00, -5.80,
1.00, -5.20,
1.00, -6.00,
1.00, -5.20,
1.00, -5.60,
1.00, -5.30,
0.60, -12.50,
1.00, -5.40,
1.00, -5.60,
1.00, -5.90,
1.00, -5.40,
1.00, -5.30,
1.00, -5.70,
1.00, -4.60,
0.00, -20.00,
1.00, -5.30,
0.20, -19.10,
1.00, -5.60,
1.00, -5.50,
1.00, -5.00,
1.00, -5.20,
1.00, -5.40,
1.00, -5.50,
1.00, -4.80,
1.00, -5.50,
1.00, -5.60,
1.00, -6.20,
1.00, -5.30,
1.00, -4.90,
1.00, -4.20,
1.00, -5.20,
0.90, -8.60,
1.00, -6.10,
1.00, -6.20,
1.00, -5.00,
1.00, -5.60,
1.00, -5.10,
1.00, -4.70,
0.90, -8.00,
0.00, -20.00,
0.90, -7.50,
1.00, -4.80,
1.00, -5.90,
1.00, -4.60,
1.00, -5.50,
1.00, -5.10,
1.00, -5.40,
1.00, -5.60,
1.00, -5.30,
1.00, -4.90,
1.00, -4.60,
1.00, -4.70,
1.00, -5.10,
1.00, -5.00,
1.00, -5.10,
1.00, -5.40,
1.00, -5.60,
1.00, -5.50,
1.00, -5.30,
1.00, -5.90,
1.00, -5.70,
1.00, -5.30,
1.00, -5.40,
1.00, -5.40,
1.00, -5.40,
1.00, -5.30,
1.00, -5.40,
1.00, -5.90,
1.00, -5.00,
1.00, -5.80,
1.00, -5.10,
1.00, -4.80,
1.00, -5.50,
1.00, -4.80,
1.00, -4.80,
1.00, -5.10,
1.00, -5.10,
1.00, -5.40,
1.00, -5.10,
1.00, -5.20,
1.00, -5.80,
1.00, -5.30,
1.00, -4.90,
1.00, -5.10,
1.00, -5.20,
1.00, -4.90,
1.00, -5.20,
1.00, -5.00,
1.00, -5.70,
1.00, -5.30,
1.00, -5.60,
1.00, -4.90,
1.00, -5.40,
1.00, -5.80,
1.00, -5.10,
1.00, -4.70,
1.00, -5.30,
1.00, -5.70,
1.00, -4.90,
1.00, -5.70,
1.00, -5.30,
1.00, -6.10,
1.00, -4.60,
1.00, -5.10,
1.00, -4.50,
1.00, -5.10,
1.00, -5.20,
1.00, -5.00,
1.00, -4.70,
1.00, -5.30,
1.00, -4.90,
1.00, -5.40,
1.00, -4.70,
1.00, -5.10,
1.00, -4.90,
1.00, -4.80,
1.00, -5.10,
1.00, -5.20,
1.00, -4.90,
1.00, -5.10,
1.00, -4.50,
1.00, -5.20,
1.00, -4.90,
1.00, -5.50,
1.00, -5.30,
1.00, -5.70,
1.00, -6.20,
1.00, -5.40,
1.00, -5.20,
1.00, -5.10,
1.00, -5.90,
1.00, -5.70,
1.00, -4.70,
1.00, -5.30,
1.00, -5.00,
1.00, -5.20,
1.00, -5.00,
1.00, -5.00,
1.00, -5.20,
1.00, -5.40,
1.00, -5.50,
1.00, -5.30,
1.00, -4.90,
1.00, -5.60,
1.00, -5.70,
1.00, -4.30,
1.00, -5.20,
1.00, -5.10,
1.00, -5.80,
1.00, -5.10,
1.00, -4.60,
1.00, -5.30,
1.00, -5.00,
1.00, -5.10,
1.00, -5.50,
1.00, -5.80,
1.00, -5.30,
1.00, -5.10,
0.90, -7.90,
1.00, -5.20,
1.00, -4.80,
1.00, -5.40,
1.00, -4.40,
1.00, -5.60,
1.00, -5.60,
1.00, -4.60,
1.00, -4.90,
1.00, -5.00,
1.00, -4.60,
1.00, -4.90,
1.00, -5.10,
1.00, -5.00,
1.00, -5.30,
1.00, -5.10,
1.00, -5.10,
1.00, -5.70,
1.00, -4.80,
1.00, -5.50,
1.00, -5.10,
1.00, -4.50,
1.00, -5.00,
1.00, -4.90,
1.00, -5.40,
1.00, -4.30,
1.00, -5.50,
1.00, -5.30,
1.00, -5.30,
1.00, -4.90,
1.00, -4.90,
0.60, -12.40,
1.00, -4.90,
1.00, -5.00,
1.00, -5.60,
1.00, -5.40,
1.00, -5.30,
1.00, -5.20,
1.00, -5.10,
1.00, -5.20,
1.00, -5.00,
1.00, -5.10,
1.00, -4.80,
1.00, -5.00,
1.00, -5.00,
1.00, -5.50,
1.00, -5.50,
1.00, -5.10,
1.00, -5.00,
1.00, -4.70,
1.00, -6.00,
1.00, -5.50,
1.00, -5.20,
1.00, -5.00,
0.50, -12.80,
1.00, -5.00,
1.00, -5.10,
1.00, -4.80,
1.00, -5.70,
1.00, -4.60,
1.00, -4.70,
1.00, -5.20,
1.00, -5.40,
1.00, -5.00,
1.00, -4.80,
1.00, -5.30,
1.00, -5.20,
1.00, -5.30,
1.00, -5.00,
1.00, -5.50,
1.00, -4.30,
1.00, -5.30,
1.00, -5.20,
1.00, -5.10,
1.00, -5.60,
1.00, -5.00,
